# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
613,70.586384,11.217681
614,70.497213,11.253900
615,70.802530,11.032856
616,70.792622,11.159621
617,70.788901,10.705345
618,70.304801,10.530536
619,70.204430,10.441134
620,70.126654,10.815717
621,69.906238,10.901149
622,70.061882,11.343671
623,70.205639,10.957124
624,70.162773,10.777030
625,70.475183,10.255761
626,70.462550,10.161046
627,70.414914,10.303387
628,70.435568,10.895839
629,70.389089,10.877493
630,70.945692,10.441410
631,71.180087,9.773834
632,71.413145,10.490405
633,71.281287,10.723928
634,71.323490,10.105988
635,71.556032,9.534206
636,71.704807,9.457388
637,71.703321,9.584795
638,71.227870,9.025640
639,71.335074,9.679499
640,71.506662,9.584223
641,71.772051,10.039648
642,71.187143,10.302676
643,71.753559,10.809328
644,72.117841,11.216192
645,71.951323,11.165837
646,72.009321,11.116832
647,72.055042,11.580408
648,72.356841,11.720901
649,72.933820,11.763867
650,73.325147,11.742839
651,72.875614,10.950920
652,72.780210,11.415926
653,72.805928,12.051730
654,72.442925,12.038381
655,72.385480,11.962934
656,71.715856,11.966737
657,71.731571,11.661728
658,71.340678,11.044920
659,71.115723,11.091915
660,70.288202,11.370618
661,70.194583,11.882563
662,70.604362,12.035115
663,70.996127,11.725877
664,70.806796,11.538158
665,70.845239,11.518731
666,70.631613,11.236143
667,70.216642,10.533735
668,70.511962,10.160690
669,70.453922,10.163844
670,70.390207,10.763807
671,70.345516,11.307174
672,70.254487,11.194495
673,69.941214,11.588300
674,70.357873,11.675852
675,70.345936,12.448583
676,70.495622,12.197900
677,70.495687,11.898026
678,70.842335,11.763283
679,70.737001,11.997294
680,71.129568,11.798078
681,70.850892,11.949415
682,70.788698,12.387991
683,70.687709,12.963323
684,70.642658,12.801213
685,71.390437,12.518079
686,71.327872,12.449014
687,71.535084,12.189552
688,71.828765,12.382176
689,71.937634,12.416506
690,72.472651,12.864063
691,72.776350,13.085272
692,73.066198,13.982272
693,73.008574,13.920580
694,73.104208,14.078152
695,73.284116,14.420663
696,73.477488,14.548295
697,73.444454,14.600661
698,73.185945,14.661837
699,73.433338,14.356092
700,73.670472,13.812271
701,73.339517,13.870453
702,73.231518,14.357865
703,72.600090,14.271739
704,72.721064,14.116908
705,72.455698,14.496076
706,72.404736,14.682722
707,72.094018,14.633845
708,72.011450,14.924197
709,71.571393,14.675856
710,71.186515,14.443843
711,71.294456,14.923563
712,71.582391,15.091103
713,72.048327,15.296782
714,72.414382,14.990692
715,72.092140,15.117758
716,72.061516,15.015445
717,71.722484,14.297576
718,71.808498,13.742228
719,71.901235,13.606032
720,72.064128,13.096951
721,72.444767,13.444040
722,72.842130,13.348856
723,73.069684,12.938727
724,72.973351,13.066978
725,72.744779,12.830720
726,72.580395,12.572117
727,72.505236,12.669872
728,72.511406,12.667716
729,72.087948,12.667523
730,71.719954,12.698382
731,71.777862,13.176462
732,71.923262,13.477196
733,72.508282,13.662854
734,72.475149,13.835462
735,72.122351,13.329737
736,72.189276,13.272459
737,71.971706,12.773819
738,72.026380,12.481574
739,72.488182,12.197167
740,72.227439,12.335040
741,72.159052,12.693407
742,71.642751,12.262863
743,71.758354,12.193418
744,71.342828,11.839810
745,70.931412,12.297209
746,70.855487,12.383512
747,70.146172,12.322545
748,69.922043,12.548422
749,69.513295,13.367331
750,69.207412,13.448919
751,69.134012,13.796805
752,69.024722,13.749763
753,68.673161,13.813693
754,68.601843,13.558939
755,68.766620,13.286181
756,69.446829,13.451403
757,69.615625,13.296268
758,70.085730,13.458482
759,70.555886,13.655008
760,70.692709,13.491790
761,70.939114,14.120007
762,71.255065,14.326546
763,71.134917,14.708705
764,70.853102,14.986094
765,70.513511,14.796601
766,70.491655,15.162186
767,70.246237,15.124108
768,70.469978,14.592385
769,70.524648,14.033552
